Invoice ID,Date,Branch,City,Customer Type,Gender,Product,Category,Quantity,Unit Price,Payment,Rating,Sales
INV8344,2026-03-26,B,Delhi,Member,Male,Soap,Personal Care,7,38.02,UPI,3.7,266.14
INV8345,2026-05-01,C,Mumbai,Normal,Male,Face Wash,Personal Care,9,138.95,Card,4.0,1250.55
INV8346,2026-05-21,A,Jaipur,Member,Female,Apples,Fruits,1,135.61,Card,4.6,135.61
INV8347,2026-02-24,A,Jaipur,Normal,Female,Apples,Fruits,8,146.57,Net Banking,3.7,1172.56
INV8348,2026-06-07,D,Bengaluru,Member,Male,Cooking Oil,Grocery,1,137.22,UPI,3.5,137.22
INV8349,2026-04-29,A,Jaipur,Member,Female,Biscuits,Snacks,5,27.17,Cash,3.7,135.85
INV8350,2026-05-17,C,Mumbai,Normal,Female,Face Wash,Personal Care,5,136.79,Cash,4.2,683.95
INV8351,2026-01-22,B,Delhi,Member,Female,Bananas,Fruits,2,52.54,Card,4.0,105.08
INV8352,2026-04-15,C,Mumbai,Normal,Male,Cooking Oil,Grocery,7,147.37,UPI,3.1,1031.59
INV8353,2026-01-20,C,Mumbai,Normal,Male,Chips,Snacks,1,36.65,UPI,4.4,36.65
INV8354,2026-04-12,A,Jaipur,Member,Male,Bread,Bakery,6,35.27,Cash,4.3,211.62
INV8355,2026-03-21,B,Delhi,Normal,Female,Chips,Snacks,7,36.6,Card,4.4,256.2
INV8356,2026-04-07,B,Delhi,Normal,Male,Cold Drink,Beverages,7,59.1,Net Banking,3.1,413.7
INV8357,2026-02-06,B,Delhi,Normal,Female,Tea,Beverages,10,139.12,UPI,4.1,1391.2
INV8358,2026-03-19,B,Delhi,Member,Male,Soap,Personal Care,1,52.68,Net Banking,4.5,52.68
INV8359,2026-05-17,C,Mumbai,Normal,Male,Soap,Personal Care,7,43.17,Card,3.2,302.19
INV8360,2026-02-07,C,Mumbai,Member,Male,Tea,Beverages,4,132.83,Cash,3.9,531.32
INV8361,2026-01-20,C,Mumbai,Normal,Male,Bananas,Fruits,7,62.66,UPI,3.8,438.62
INV8362,2026-03-17,D,Bengaluru,Normal,Male,Rice,Grocery,5,78.53,Net Banking,3.3,392.65
INV8363,2026-04-22,B,Delhi,Normal,Female,Biscuits,Snacks,10,30.29,UPI,3.6,302.9
INV8364,2026-03-27,C,Mumbai,Normal,Female,Rice,Grocery,5,80.76,UPI,4.1,403.8
INV8365,2026-01-09,B,Delhi,Normal,Female,Rice,Grocery,8,68.99,UPI,4.9,551.92
INV8366,2026-03-17,B,Delhi,Normal,Female,Tomato,Vegetables,1,42.87,Card,4.1,42.87
INV8367,2026-06-05,B,Delhi,Member,Female,Apples,Fruits,6,160.56,Net Banking,3.4,963.36
INV8368,2026-06-03,B,Delhi,Member,Male,Rice,Grocery,4,67.4,UPI,4.6,269.6
INV8369,2026-06-18,A,Jaipur,Member,Male,Cooking Oil,Grocery,9,152.14,Net Banking,4.3,1369.26
INV8370,2026-04-22,D,Bengaluru,Normal,Female,Cooking Oil,Grocery,7,140.57,Card,3.8,983.99
INV8371,2026-06-07,B,Delhi,Member,Female,Cooking Oil,Grocery,9,166.66,UPI,4.7,1499.94
INV8372,2026-04-09,B,Delhi,Normal,Female,Potato,Vegetables,8,40.55,UPI,3.6,324.4
INV8373,2026-05-28,D,Bengaluru,Member,Female,Cheese,Dairy,3,237.52,UPI,3.2,712.56
INV8374,2026-06-05,B,Delhi,Normal,Male,Shampoo,Personal Care,2,193.95,Net Banking,4.7,387.9
INV8375,2026-03-18,B,Delhi,Member,Male,Shampoo,Personal Care,10,195.21,Net Banking,4.8,1952.1
INV8376,2026-03-24,D,Bengaluru,Member,Female,Rice,Grocery,1,65.41,UPI,3.6,65.41
INV8377,2026-06-19,C,Mumbai,Member,Female,Cheese,Dairy,2,238.04,Net Banking,4.0,476.08
INV8378,2026-02-12,A,Jaipur,Member,Male,Eggs,Dairy,1,92.8,Net Banking,4.6,92.8
INV8379,2026-04-22,C,Mumbai,Normal,Male,Cheese,Dairy,5,227.58,UPI,3.3,1137.9
INV8380,2026-04-30,B,Delhi,Normal,Female,Coffee,Beverages,4,195.91,UPI,3.6,783.64
INV8381,2026-05-28,B,Delhi,Normal,Male,Chips,Snacks,8,30.74,Cash,4.8,245.92
INV8382,2026-06-15,A,Jaipur,Member,Female,Rice,Grocery,2,70.83,Cash,3.9,141.66
INV8383,2026-03-17,C,Mumbai,Normal,Male,Apples,Fruits,7,129.09,UPI,3.8,903.63
INV8384,2026-03-22,C,Mumbai,Normal,Female,Chocolate,Snacks,7,48.19,Card,3.4,337.33
INV8385,2026-03-24,C,Mumbai,Member,Male,Chocolate,Snacks,5,46.8,UPI,4.1,234.0
INV8386,2026-04-10,D,Bengaluru,Member,Female,Cooking Oil,Grocery,7,144.92,UPI,4.0,1014.44
INV8387,2026-05-26,D,Bengaluru,Member,Male,Cold Drink,Beverages,6,65.97,UPI,4.0,395.82
INV8388,2026-03-22,B,Delhi,Member,Female,Biscuits,Snacks,10,25.51,UPI,4.7,255.1
INV8389,2026-03-08,A,Jaipur,Normal,Male,Bananas,Fruits,4,53.75,UPI,5.0,215.0
INV8390,2026-06-28,C,Mumbai,Member,Male,Soap,Personal Care,10,41.94,UPI,3.7,419.4
INV8391,2026-06-14,C,Mumbai,Normal,Female,Rice,Grocery,5,73.11,UPI,4.3,365.55
INV8392,2026-06-04,D,Bengaluru,Member,Female,Milk,Dairy,9,47.3,UPI,3.5,425.7
INV8393,2026-03-11,C,Mumbai,Member,Female,Soap,Personal Care,10,48.27,Cash,3.6,482.7
INV8394,2026-04-08,B,Delhi,Member,Male,Shampoo,Personal Care,10,190.76,Cash,4.3,1907.6
INV8395,2026-03-30,D,Bengaluru,Member,Male,Chips,Snacks,3,34.3,Cash,3.8,102.9
INV8396,2026-06-27,D,Bengaluru,Normal,Female,Tea,Beverages,9,108.66,Card,3.7,977.94
INV8397,2026-01-04,D,Bengaluru,Member,Female,Potato,Vegetables,9,32.07,Net Banking,3.1,288.63
INV8398,2026-06-04,D,Bengaluru,Member,Female,Cheese,Dairy,10,210.89,Card,3.5,2108.9
INV8399,2026-03-04,D,Bengaluru,Normal,Male,Cold Drink,Beverages,9,57.34,Card,4.5,516.06
INV8400,2026-06-09,B,Delhi,Member,Female,Potato,Vegetables,7,32.99,UPI,3.6,230.93
INV8401,2026-02-01,C,Mumbai,Normal,Female,Shampoo,Personal Care,9,167.11,Cash,4.2,1503.99
INV8402,2026-06-22,A,Jaipur,Normal,Male,Apples,Fruits,2,124.56,UPI,3.3,249.12
INV8403,2026-01-10,B,Delhi,Normal,Female,Rice,Grocery,3,78.09,UPI,4.1,234.27
INV8404,2026-05-16,C,Mumbai,Member,Male,Cooking Oil,Grocery,6,177.17,Cash,4.3,1063.02
INV8405,2026-03-17,C,Mumbai,Normal,Male,Face Wash,Personal Care,4,114.93,UPI,4.7,459.72
INV8406,2026-03-15,D,Bengaluru,Member,Male,Biscuits,Snacks,8,32.01,Net Banking,3.2,256.08
INV8407,2026-06-26,D,Bengaluru,Normal,Female,Rice,Grocery,2,72.32,Net Banking,4.6,144.64
INV8408,2026-03-08,A,Jaipur,Normal,Male,Chocolate,Snacks,7,52.06,Card,3.1,364.42
INV8409,2026-03-19,A,Jaipur,Member,Male,Face Wash,Personal Care,3,115.11,Cash,3.6,345.33
INV8410,2026-01-29,B,Delhi,Normal,Female,Shampoo,Personal Care,1,159.81,Net Banking,4.7,159.81
INV8411,2026-02-26,B,Delhi,Member,Male,Shampoo,Personal Care,6,170.29,Card,3.1,1021.74
INV8412,2026-03-17,A,Jaipur,Normal,Male,Bananas,Fruits,9,52.42,UPI,4.5,471.78
INV8413,2026-06-24,C,Mumbai,Member,Female,Cooking Oil,Grocery,3,170.9,Card,4.4,512.7
INV8414,2026-03-25,D,Bengaluru,Member,Male,Soap,Personal Care,7,40.66,Card,4.7,284.62
INV8415,2026-03-24,A,Jaipur,Normal,Female,Chocolate,Snacks,7,54.45,Net Banking,3.8,381.15
INV8416,2026-05-18,C,Mumbai,Normal,Male,Cheese,Dairy,4,254.99,Card,3.5,1019.96
INV8417,2026-03-20,C,Mumbai,Member,Male,Bananas,Fruits,1,56.47,Cash,4.0,56.47
INV8418,2026-01-06,C,Mumbai,Normal,Female,Chocolate,Snacks,4,48.87,UPI,4.9,195.48
INV8419,2026-06-21,C,Mumbai,Member,Male,Face Wash,Personal Care,1,132.02,Cash,4.0,132.02
INV8420,2026-06-09,C,Mumbai,Normal,Female,Bananas,Fruits,7,56.28,UPI,3.7,393.96
INV8421,2026-06-30,B,Delhi,Member,Female,Coffee,Beverages,7,190.35,Cash,5.0,1332.45
INV8422,2026-06-06,C,Mumbai,Member,Male,Noodles,Grocery,9,61.77,UPI,3.3,555.93
INV8423,2026-03-22,D,Bengaluru,Normal,Female,Face Wash,Personal Care,2,124.71,Cash,4.8,249.42
INV8424,2026-02-04,C,Mumbai,Member,Male,Milk,Dairy,6,58.14,UPI,4.4,348.84
INV8425,2026-05-11,B,Delhi,Member,Male,Rice,Grocery,1,80.25,Net Banking,3.4,80.25
INV8426,2026-04-06,B,Delhi,Normal,Female,Shampoo,Personal Care,4,152.99,Card,4.5,611.96
INV8427,2026-03-07,A,Jaipur,Normal,Male,Eggs,Dairy,8,91.33,Card,3.1,730.64
INV8428,2026-06-06,C,Mumbai,Member,Male,Face Wash,Personal Care,4,104.76,Card,4.2,419.04
INV8429,2026-03-07,A,Jaipur,Normal,Male,Cheese,Dairy,10,244.98,Card,4.9,2449.8
INV8430,2026-04-16,B,Delhi,Member,Male,Bananas,Fruits,7,51.59,UPI,3.5,361.13
INV8431,2026-06-03,C,Mumbai,Member,Male,Coffee,Beverages,2,166.32,Cash,3.6,332.64
INV8432,2026-01-18,C,Mumbai,Normal,Male,Tomato,Vegetables,5,50.04,Cash,3.0,250.2
INV8433,2026-02-26,D,Bengaluru,Normal,Male,Chips,Snacks,8,39.22,Net Banking,4.7,313.76
INV8434,2026-06-14,C,Mumbai,Normal,Female,Tomato,Vegetables,3,40.56,Card,4.5,121.68
INV8435,2026-04-12,B,Delhi,Member,Male,Tomato,Vegetables,10,47.41,Card,4.4,474.1
INV8436,2026-06-28,B,Delhi,Normal,Female,Eggs,Dairy,5,79.71,Net Banking,4.2,398.55
INV8437,2026-03-13,D,Bengaluru,Member,Female,Cheese,Dairy,3,218.19,Card,4.3,654.57
INV8438,2026-03-21,B,Delhi,Normal,Female,Coffee,Beverages,6,208.5,Net Banking,3.6,1251.0
INV8439,2026-03-11,D,Bengaluru,Member,Male,Tea,Beverages,3,138.23,Card,3.2,414.69
INV8440,2026-04-04,D,Bengaluru,Member,Female,Chocolate,Snacks,10,49.73,Cash,3.3,497.3
INV8441,2026-06-23,A,Jaipur,Normal,Male,Bananas,Fruits,6,60.33,Net Banking,4.9,361.98
INV8442,2026-05-28,C,Mumbai,Member,Female,Face Wash,Personal Care,8,116.19,Cash,3.7,929.52
INV8443,2026-01-31,C,Mumbai,Member,Female,Chocolate,Snacks,9,43.1,Card,4.4,387.9
INV8444,2026-02-15,B,Delhi,Member,Male,Coffee,Beverages,10,194.53,Cash,4.4,1945.3
INV8445,2026-02-06,C,Mumbai,Normal,Female,Face Wash,Personal Care,8,127.41,Cash,4.3,1019.28
INV8446,2026-05-20,D,Bengaluru,Member,Female,Soap,Personal Care,7,38.48,UPI,4.0,269.36
INV8447,2026-03-12,C,Mumbai,Normal,Male,Eggs,Dairy,8,90.8,Card,3.3,726.4
INV8448,2026-06-15,B,Delhi,Member,Male,Cooking Oil,Grocery,10,175.0,UPI,4.2,1750.0
INV8449,2026-04-22,B,Delhi,Member,Male,Coffee,Beverages,9,186.94,Net Banking,3.7,1682.46
INV8450,2026-04-28,C,Mumbai,Normal,Male,Cheese,Dairy,6,195.24,UPI,3.4,1171.44
INV8451,2026-01-21,B,Delhi,Member,Female,Bread,Bakery,4,34.67,Card,5.0,138.68
INV8452,2026-04-11,C,Mumbai,Member,Male,Potato,Vegetables,2,34.32,UPI,5.0,68.64
INV8453,2026-05-08,A,Jaipur,Member,Male,Coffee,Beverages,5,186.16,UPI,4.9,930.8
INV8454,2026-02-14,C,Mumbai,Normal,Female,Soap,Personal Care,7,52.34,Card,4.8,366.38
INV8455,2026-02-12,A,Jaipur,Normal,Female,Eggs,Dairy,7,80.53,Cash,4.0,563.71
INV8456,2026-06-05,A,Jaipur,Normal,Female,Face Wash,Personal Care,9,131.23,Net Banking,3.6,1181.07
INV8457,2026-01-26,D,Bengaluru,Member,Male,Rice,Grocery,10,65.08,UPI,3.8,650.8
INV8458,2026-01-22,B,Delhi,Normal,Male,Apples,Fruits,4,131.94,Card,4.8,527.76
INV8459,2026-06-27,A,Jaipur,Member,Female,Shampoo,Personal Care,10,197.23,UPI,4.5,1972.3
INV8460,2026-06-16,D,Bengaluru,Member,Female,Tea,Beverages,4,106.36,Net Banking,3.0,425.44
INV8461,2026-06-11,C,Mumbai,Member,Male,Tea,Beverages,9,123.4,Net Banking,4.6,1110.6
INV8462,2026-02-21,D,Bengaluru,Normal,Male,Tea,Beverages,5,124.13,Net Banking,4.6,620.65
INV8463,2026-07-01,B,Delhi,Normal,Male,Apples,Fruits,10,145.13,UPI,4.0,1451.3
INV8464,2026-03-23,B,Delhi,Normal,Female,Bread,Bakery,3,34.76,Cash,4.6,104.28
INV8465,2026-03-14,A,Jaipur,Member,Female,Chips,Snacks,6,34.23,Cash,3.1,205.38
INV8466,2026-05-16,D,Bengaluru,Normal,Female,Coffee,Beverages,3,175.14,Cash,4.1,525.42
INV8467,2026-03-13,C,Mumbai,Normal,Male,Tomato,Vegetables,7,47.11,Card,4.0,329.77
INV8468,2026-03-22,B,Delhi,Member,Male,Bread,Bakery,5,37.48,Cash,4.6,187.4
INV8469,2026-01-27,D,Bengaluru,Normal,Female,Bread,Bakery,9,34.19,Cash,3.5,307.71
INV8470,2026-06-27,B,Delhi,Normal,Female,Chocolate,Snacks,10,50.83,Net Banking,3.8,508.3
INV8471,2026-02-09,B,Delhi,Normal,Male,Eggs,Dairy,1,101.33,Card,4.8,101.33
INV8472,2026-06-07,B,Delhi,Normal,Female,Chocolate,Snacks,10,56.57,Net Banking,3.7,565.7
INV8473,2026-03-30,C,Mumbai,Normal,Male,Chocolate,Snacks,8,43.68,UPI,4.4,349.44
INV8474,2026-06-08,B,Delhi,Normal,Male,Coffee,Beverages,6,190.11,UPI,4.9,1140.66
INV8475,2026-02-24,D,Bengaluru,Member,Male,Biscuits,Snacks,3,31.48,Net Banking,4.8,94.44
INV8476,2026-01-30,B,Delhi,Member,Male,Bananas,Fruits,1,50.41,Card,4.1,50.41
INV8477,2026-04-12,B,Delhi,Member,Female,Tomato,Vegetables,4,48.08,Cash,3.5,192.32
INV8478,2026-01-10,C,Mumbai,Normal,Male,Cheese,Dairy,3,238.51,Cash,3.7,715.53
INV8479,2026-02-18,D,Bengaluru,Normal,Female,Chips,Snacks,7,34.03,Card,4.3,238.21
INV8480,2026-04-29,C,Mumbai,Member,Female,Cheese,Dairy,6,232.01,Cash,4.6,1392.06
INV8481,2026-02-18,D,Bengaluru,Member,Male,Tomato,Vegetables,5,42.74,Cash,4.1,213.7
INV8482,2026-02-21,C,Mumbai,Normal,Female,Cold Drink,Beverages,7,73.17,Net Banking,3.4,512.19
INV8483,2026-01-22,D,Bengaluru,Normal,Female,Coffee,Beverages,5,170.96,UPI,3.4,854.8
INV8484,2026-06-09,D,Bengaluru,Normal,Female,Soap,Personal Care,2,51.06,Card,4.2,102.12
INV8485,2026-03-28,D,Bengaluru,Normal,Female,Biscuits,Snacks,7,27.84,Card,4.6,194.88
INV8486,2026-02-19,B,Delhi,Normal,Female,Biscuits,Snacks,10,32.65,Cash,3.7,326.5
INV8487,2026-01-26,C,Mumbai,Normal,Male,Shampoo,Personal Care,5,194.18,Cash,3.9,970.9
INV8488,2026-06-15,B,Delhi,Member,Female,Soap,Personal Care,3,52.5,UPI,3.8,157.5
INV8489,2026-04-21,B,Delhi,Member,Male,Bananas,Fruits,6,57.17,Card,4.8,343.02
INV8490,2026-03-01,D,Bengaluru,Normal,Female,Chips,Snacks,8,36.77,Net Banking,3.9,294.16
INV8491,2026-03-03,D,Bengaluru,Member,Male,Cooking Oil,Grocery,4,166.61,UPI,3.7,666.44
INV8492,2026-04-25,C,Mumbai,Member,Female,Cold Drink,Beverages,1,73.63,Net Banking,3.6,73.63
INV8493,2026-06-21,C,Mumbai,Normal,Female,Cooking Oil,Grocery,4,166.79,UPI,4.4,667.16
INV8494,2026-04-04,A,Jaipur,Member,Female,Milk,Dairy,2,52.46,Net Banking,3.3,104.92
INV8495,2026-03-14,B,Delhi,Normal,Male,Cold Drink,Beverages,1,74.82,Net Banking,4.5,74.82
INV8496,2026-01-25,C,Mumbai,Normal,Male,Noodles,Grocery,10,53.22,Net Banking,3.7,532.2
INV8497,2026-02-19,C,Mumbai,Member,Female,Cheese,Dairy,9,256.14,Card,4.8,2305.26
INV8498,2026-02-10,C,Mumbai,Member,Male,Face Wash,Personal Care,10,117.39,Cash,4.1,1173.9
INV8499,2026-02-22,C,Mumbai,Member,Male,Face Wash,Personal Care,3,101.2,Card,4.1,303.6
INV8500,2026-03-02,B,Delhi,Normal,Female,Rice,Grocery,3,62.17,Net Banking,4.6,186.51
INV8501,2026-02-18,C,Mumbai,Normal,Male,Noodles,Grocery,7,50.44,Cash,4.0,353.08
INV8502,2026-02-28,B,Delhi,Normal,Female,Tomato,Vegetables,7,43.06,Net Banking,3.4,301.42
INV8503,2026-04-26,C,Mumbai,Normal,Male,Chocolate,Snacks,6,50.04,UPI,3.6,300.24
INV8504,2026-06-11,A,Jaipur,Member,Male,Chocolate,Snacks,2,51.27,Cash,3.8,102.54
INV8505,2026-06-10,B,Delhi,Member,Male,Biscuits,Snacks,6,25.35,Card,4.2,152.1
INV8506,2026-02-23,D,Bengaluru,Member,Male,Chips,Snacks,8,36.46,Net Banking,4.6,291.68
INV8507,2026-02-09,B,Delhi,Normal,Female,Tomato,Vegetables,4,45.85,Cash,4.0,183.4
INV8508,2026-01-10,B,Delhi,Normal,Male,Tea,Beverages,9,129.33,Card,3.7,1163.97
INV8509,2026-06-21,D,Bengaluru,Member,Male,Coffee,Beverages,10,195.86,UPI,3.5,1958.6
INV8510,2026-05-12,A,Jaipur,Normal,Female,Face Wash,Personal Care,3,122.19,Net Banking,4.7,366.57
INV8511,2026-05-04,D,Bengaluru,Normal,Female,Cooking Oil,Grocery,1,165.89,Card,4.1,165.89
INV8512,2026-03-31,B,Delhi,Member,Female,Coffee,Beverages,6,203.85,Cash,3.8,1223.1
INV8513,2026-03-06,A,Jaipur,Member,Female,Bread,Bakery,10,36.12,UPI,4.8,361.2
INV8514,2026-06-20,D,Bengaluru,Normal,Male,Shampoo,Personal Care,8,159.36,Net Banking,3.3,1274.88
INV8515,2026-03-02,D,Bengaluru,Normal,Male,Cold Drink,Beverages,9,59.25,Card,4.1,533.25
INV8516,2026-03-06,C,Mumbai,Member,Male,Apples,Fruits,3,141.37,UPI,4.5,424.11
INV8517,2026-02-12,A,Jaipur,Normal,Female,Eggs,Dairy,3,75.42,UPI,3.9,226.26
INV8518,2026-05-10,A,Jaipur,Member,Female,Eggs,Dairy,10,81.51,Card,3.8,815.1
INV8519,2026-03-14,B,Delhi,Member,Male,Eggs,Dairy,10,79.11,Net Banking,4.9,791.1
INV8520,2026-04-29,A,Jaipur,Member,Female,Biscuits,Snacks,10,26.47,Card,3.5,264.7
INV8521,2026-03-19,B,Delhi,Normal,Female,Coffee,Beverages,1,195.22,UPI,4.3,195.22
INV8522,2026-02-06,A,Jaipur,Member,Male,Cheese,Dairy,8,197.08,UPI,4.4,1576.64
INV8523,2026-03-28,A,Jaipur,Member,Male,Eggs,Dairy,6,91.49,Cash,3.4,548.94
INV8524,2026-04-09,B,Delhi,Member,Female,Cheese,Dairy,5,245.72,Net Banking,4.0,1228.6
INV8525,2026-06-18,D,Bengaluru,Member,Female,Potato,Vegetables,5,37.83,Card,4.0,189.15
INV8526,2026-04-18,B,Delhi,Normal,Male,Apples,Fruits,4,137.27,Net Banking,4.2,549.08
INV8527,2026-04-13,B,Delhi,Member,Male,Face Wash,Personal Care,9,105.06,Net Banking,3.8,945.54
INV8528,2026-01-12,A,Jaipur,Member,Female,Cold Drink,Beverages,7,64.07,UPI,3.4,448.49
INV8529,2026-01-08,A,Jaipur,Member,Male,Milk,Dairy,1,47.71,Cash,4.8,47.71
INV8530,2026-01-26,D,Bengaluru,Normal,Male,Coffee,Beverages,5,198.02,Card,3.6,990.1
INV8531,2026-03-07,D,Bengaluru,Normal,Female,Chips,Snacks,1,38.23,Card,4.5,38.23
INV8532,2026-01-27,D,Bengaluru,Member,Female,Cheese,Dairy,8,194.27,Cash,4.5,1554.16
INV8533,2026-02-16,C,Mumbai,Member,Female,Chocolate,Snacks,7,43.99,Cash,3.0,307.93
INV8534,2026-01-14,D,Bengaluru,Member,Male,Noodles,Grocery,5,51.01,UPI,3.3,255.05
INV8535,2026-06-04,D,Bengaluru,Member,Female,Cold Drink,Beverages,9,68.35,UPI,4.8,615.15
INV8536,2026-02-06,A,Jaipur,Normal,Female,Cooking Oil,Grocery,8,136.82,Card,3.3,1094.56
INV8537,2026-05-18,A,Jaipur,Member,Female,Noodles,Grocery,1,59.58,Cash,3.5,59.58
INV8538,2026-01-05,C,Mumbai,Normal,Female,Cheese,Dairy,2,202.52,Net Banking,3.4,405.04
INV8539,2026-01-26,B,Delhi,Member,Female,Tomato,Vegetables,3,53.31,Net Banking,4.8,159.93
INV8540,2026-05-25,A,Jaipur,Normal,Male,Potato,Vegetables,4,33.22,Cash,4.3,132.88
INV8541,2026-01-25,C,Mumbai,Normal,Female,Noodles,Grocery,8,57.56,Card,4.2,460.48
INV8542,2026-01-04,B,Delhi,Normal,Female,Eggs,Dairy,6,84.34,Net Banking,5.0,506.04
INV8543,2026-01-27,B,Delhi,Normal,Male,Soap,Personal Care,10,51.62,Net Banking,3.6,516.2
INV8544,2026-02-21,C,Mumbai,Normal,Female,Noodles,Grocery,1,46.05,Cash,3.7,46.05
INV8545,2026-03-09,C,Mumbai,Normal,Male,Tomato,Vegetables,1,43.97,UPI,4.1,43.97
INV8546,2026-03-15,A,Jaipur,Member,Male,Bread,Bakery,5,44.39,Net Banking,4.6,221.95
INV8547,2026-05-05,A,Jaipur,Normal,Female,Bananas,Fruits,9,55.26,UPI,4.5,497.34
INV8548,2026-06-06,D,Bengaluru,Normal,Female,Chocolate,Snacks,10,47.24,Net Banking,3.2,472.4
INV8549,2026-06-10,A,Jaipur,Member,Male,Potato,Vegetables,5,35.23,Card,3.1,176.15
INV8550,2026-04-08,B,Delhi,Normal,Female,Eggs,Dairy,4,79.03,UPI,4.3,316.12
INV8551,2026-03-20,B,Delhi,Member,Female,Coffee,Beverages,6,155.47,Card,3.7,932.82
INV8552,2026-03-07,C,Mumbai,Normal,Female,Chips,Snacks,7,32.14,UPI,4.2,224.98
INV8553,2026-06-29,A,Jaipur,Normal,Female,Chips,Snacks,2,31.12,Cash,3.4,62.24
INV8554,2026-03-01,D,Bengaluru,Normal,Female,Potato,Vegetables,7,39.12,Cash,3.7,273.84
INV8555,2026-01-26,D,Bengaluru,Member,Male,Noodles,Grocery,3,61.63,Net Banking,4.2,184.89
INV8556,2026-03-08,C,Mumbai,Normal,Male,Rice,Grocery,3,59.26,Card,4.7,177.78
INV8557,2026-02-07,D,Bengaluru,Normal,Male,Potato,Vegetables,1,29.29,UPI,3.7,29.29
INV8558,2026-02-18,A,Jaipur,Member,Male,Noodles,Grocery,6,49.87,Card,3.4,299.22
INV8559,2026-04-12,D,Bengaluru,Normal,Male,Chips,Snacks,9,39.4,Card,3.3,354.6
INV8560,2026-05-06,D,Bengaluru,Normal,Male,Chips,Snacks,5,36.5,Net Banking,4.8,182.5
INV8561,2026-05-29,A,Jaipur,Normal,Female,Bread,Bakery,3,41.36,Cash,3.3,124.08
INV8562,2026-02-22,D,Bengaluru,Member,Female,Biscuits,Snacks,4,25.63,UPI,4.0,102.52
INV8563,2026-04-03,B,Delhi,Normal,Male,Eggs,Dairy,8,95.76,Net Banking,3.9,766.08
INV8564,2026-02-16,C,Mumbai,Normal,Male,Chips,Snacks,1,41.21,Card,4.2,41.21
INV8565,2026-01-05,C,Mumbai,Normal,Female,Coffee,Beverages,10,166.67,Cash,3.4,1666.7
INV8566,2026-02-16,C,Mumbai,Normal,Female,Apples,Fruits,6,121.92,Cash,4.3,731.52
INV8567,2026-01-25,B,Delhi,Member,Female,Biscuits,Snacks,9,26.09,UPI,3.2,234.81
INV8568,2026-01-02,D,Bengaluru,Normal,Male,Bananas,Fruits,10,54.19,Cash,4.0,541.9
INV8569,2026-05-23,C,Mumbai,Normal,Male,Chocolate,Snacks,10,48.17,Card,4.3,481.7
INV8570,2026-03-27,C,Mumbai,Member,Female,Chips,Snacks,3,31.99,Cash,3.6,95.97
INV8571,2026-03-23,A,Jaipur,Normal,Male,Eggs,Dairy,4,89.55,Card,4.4,358.2
INV8572,2026-06-08,B,Delhi,Member,Male,Biscuits,Snacks,2,30.5,UPI,4.3,61.0
INV8573,2026-03-13,C,Mumbai,Member,Female,Tea,Beverages,2,106.04,Card,4.3,212.08
INV8574,2026-01-11,B,Delhi,Member,Female,Rice,Grocery,10,78.13,Cash,4.5,781.3
INV8575,2026-02-28,A,Jaipur,Member,Female,Bread,Bakery,8,45.83,Cash,4.6,366.64
INV8576,2026-03-02,A,Jaipur,Normal,Male,Chips,Snacks,8,29.37,UPI,3.5,234.96
INV8577,2026-02-07,C,Mumbai,Normal,Female,Noodles,Grocery,10,53.01,UPI,3.0,530.1
INV8578,2026-06-05,C,Mumbai,Normal,Male,Tea,Beverages,7,128.7,Cash,4.5,900.9
INV8579,2026-05-29,D,Bengaluru,Normal,Female,Tea,Beverages,5,102.6,UPI,4.3,513.0
INV8580,2026-03-06,D,Bengaluru,Member,Female,Rice,Grocery,8,80.91,Card,4.2,647.28
INV8581,2026-02-10,C,Mumbai,Normal,Female,Bananas,Fruits,5,63.25,Net Banking,4.0,316.25
INV8582,2026-05-23,B,Delhi,Member,Female,Eggs,Dairy,9,78.66,Card,4.1,707.94
INV8583,2026-03-18,B,Delhi,Normal,Male,Chips,Snacks,6,37.78,Card,3.7,226.68
INV8584,2026-04-22,D,Bengaluru,Normal,Female,Cooking Oil,Grocery,9,166.67,UPI,3.8,1500.03
INV8585,2026-06-01,D,Bengaluru,Member,Female,Noodles,Grocery,6,58.14,Net Banking,4.6,348.84
INV8586,2026-05-07,C,Mumbai,Normal,Female,Face Wash,Personal Care,5,137.48,Cash,3.6,687.4
INV8587,2026-02-05,D,Bengaluru,Normal,Male,Tomato,Vegetables,8,48.07,UPI,3.8,384.56
INV8588,2026-05-11,D,Bengaluru,Member,Female,Chips,Snacks,10,39.5,Card,3.5,395.0
INV8589,2026-01-07,B,Delhi,Normal,Male,Cold Drink,Beverages,8,58.55,Net Banking,3.6,468.4
INV8590,2026-06-06,C,Mumbai,Normal,Female,Milk,Dairy,4,57.24,UPI,4.9,228.96
INV8591,2026-05-31,B,Delhi,Normal,Male,Shampoo,Personal Care,4,151.44,Card,4.2,605.76
INV8592,2026-03-09,C,Mumbai,Member,Male,Soap,Personal Care,5,44.99,Card,3.7,224.95
INV8593,2026-04-08,A,Jaipur,Normal,Male,Coffee,Beverages,9,169.49,Cash,3.3,1525.41
INV8594,2026-06-20,C,Mumbai,Member,Male,Eggs,Dairy,8,84.24,Cash,3.1,673.92
INV8595,2026-01-24,D,Bengaluru,Member,Male,Cold Drink,Beverages,1,72.06,Net Banking,3.5,72.06
